,id,timestamp,status_alert,status
123,123,2017-06-29 11:31:58.048,status is good,0
124,124,2017-06-29 11:33:01.110,status is good,0
125,125,2017-06-29 11:51:21.574,status is good,0
126,126,2017-06-29 11:54:16.781,status is good,0
127,127,2017-06-29 11:55:10.363,status is good,0
128,128,2017-06-29 11:56:09.966,status is good,0
129,129,2017-06-29 11:57:01.153,status is good,0
130,130,2017-06-29 12:45:17.246,status is good,0
131,131,2017-06-29 12:46:13.326,status is good,0
132,132,2017-06-29 12:47:06.768,status is good,0
133,133,2017-06-29 12:48:18.433,status is good,0
134,134,2017-06-29 12:49:12.061,status is good,0
135,135,2017-06-29 12:50:02.139,status is good,0
136,136,2017-06-29 13:07:07.949,status is good,0
137,137,2017-06-29 13:08:01.159,status is good,0
138,138,2017-06-29 13:09:34.614,status is good,0
139,139,2017-06-29 13:10:25.792,status is good,0
140,140,2017-06-29 13:11:16.321,status is good,0
141,141,2017-06-29 13:12:09.756,status is good,0
142,142,2017-06-29 13:13:00.179,status is good,0
143,143,2017-06-29 13:13:50.620,status is good,0
144,144,2017-06-29 13:14:42.952,status is good,0
145,145,2017-06-29 13:15:33.654,status is good,0
146,146,2017-06-29 13:16:24.966,status is good,0
147,147,2017-06-29 13:19:08.854,status is good,0
148,148,2017-06-29 13:23:53.946,status is good,0
149,149,2017-06-29 13:27:12.567,status is good,0
150,150,2017-06-29 13:28:07.042,status is good,0
151,151,2017-06-29 13:28:57.264,status is good,0
152,152,2017-06-29 13:29:52.832,status is good,0
153,153,2017-06-29 13:31:01.163,status is good,0
154,154,2017-06-29 13:53:01.311,status is good,0
155,155,2017-06-29 13:54:50.060,status is good,0
156,156,2017-06-29 13:56:01.168,status is good,0
157,157,2017-06-29 13:57:00.264,status is good,0
158,158,2017-06-29 13:57:57.223,status is good,0
159,159,2017-06-29 13:58:48.481,status is good,0
160,160,2017-06-29 13:59:42.111,status is good,0
161,161,2017-06-29 14:00:33.312,status is good,0
162,162,2017-06-29 14:01:25.641,status is good,0
163,163,2017-06-29 14:02:16.070,status is good,0
164,164,2017-06-29 14:03:06.537,status is good,0
165,165,2017-06-29 14:04:02.206,status is good,0
166,166,2017-06-29 14:30:37.307,status is good,0
167,167,2017-06-29 14:31:31.443,status is good,0
168,168,2017-06-29 14:32:24.054,status is good,0
169,169,2017-06-29 14:33:15.195,status is good,0
170,170,2017-06-29 14:34:06.776,status is good,0
171,171,2017-06-29 14:35:01.273,status is good,0
172,172,2017-06-29 14:37:04.357,status is good,0
173,173,2017-06-29 14:38:59.579,status is good,0
174,174,2017-06-29 14:39:54.335,status is good,0
175,175,2017-06-29 15:14:58.341,status is good,0
176,176,2017-06-29 15:17:43.974,status is good,0
177,177,2017-06-29 15:47:08.527,status is good,0
178,178,2017-06-29 15:47:59.345,status is good,0
179,179,2017-06-29 15:51:55.505,status is good,0
180,180,2017-06-29 15:52:45.625,status is good,0
181,181,2017-06-29 16:28:43.489,status is good,0
182,182,2017-06-29 16:31:15.003,status is good,0
183,183,2017-06-29 16:32:36.152,status is good,0
184,184,2017-06-29 17:06:16.381,status is good,0
185,185,2017-06-29 17:07:06.876,status is good,0
186,186,2017-06-29 17:44:01.324,status is good,0
187,187,2017-06-29 17:44:58.419,status is good,0
188,188,2017-06-29 17:45:58.974,status is good,0
189,189,2017-06-29 17:47:02.451,status is good,0
190,190,2017-06-29 18:19:03.450,status is good,0
191,191,2017-06-29 18:22:01.297,status is good,0
192,192,2017-06-29 18:50:08.837,status is good,0
193,193,2017-06-29 18:50:58.923,status is good,0
194,194,2017-06-29 18:51:50.377,status is good,0
195,195,2017-06-29 18:52:51.212,status is good,0
196,196,2017-06-29 18:53:45.378,status is good,0
197,197,2017-06-29 18:54:41.772,status is good,0
198,198,2017-06-29 18:55:37.372,status is good,0
199,199,2017-06-29 18:56:33.765,status is good,0
200,200,2017-06-29 18:57:25.013,status is good,0
201,201,2017-06-29 18:58:15.258,status is good,0
202,202,2017-06-29 18:59:06.745,status is good,0
203,203,2017-06-29 19:00:00.271,status is good,0
204,204,2017-06-29 19:00:53.710,status is good,0
205,205,2017-06-29 19:01:45.007,status is good,0
206,206,2017-06-29 19:03:06.134,status is good,0
207,207,2017-06-29 19:03:58.788,status is good,0
208,208,2017-06-29 19:04:55.200,status is good,0
209,209,2017-06-29 19:05:58.931,status is good,0
210,210,2017-06-29 19:06:53.135,status is good,0
211,211,2017-06-29 19:07:52.485,status is good,0
212,212,2017-06-29 19:08:51.857,status is good,0
