,id,timestamp,status_alert,status
0,0,2017-06-29 07:46:01.263,ALERT. You may be at rise for heart abnormalities,1
1,1,2017-06-29 07:46:31.304,ALERT. You may be at rise for heart abnormalities,1
2,2,2017-06-29 07:47:01.344,ALERT. You may be at rise for heart abnormalities,1
3,3,2017-06-29 07:47:31.384,ALERT. You may be at rise for heart abnormalities,1
4,4,2017-06-29 07:48:02.046,ALERT. You may be at rise for heart abnormalities,1
5,5,2017-06-29 07:48:32.329,ALERT. You may be at rise for heart abnormalities,1
6,6,2017-06-29 07:49:03.637,ALERT. You may be at rise for heart abnormalities,1
7,7,2017-06-29 07:49:34.852,status is good,0
8,8,2017-06-29 07:50:07.953,status is good,0
9,9,2017-06-29 07:50:38.261,status is good,0
10,10,2017-06-29 07:51:16.672,status is good,0
11,11,2017-06-29 07:51:50.303,status is good,0
12,12,2017-06-29 07:52:31.281,status is good,0
13,13,2017-06-29 07:53:03.681,status is good,0
14,14,2017-06-29 07:53:33.930,status is good,0
15,15,2017-06-29 07:54:21.791,status is good,0
16,16,2017-06-29 07:54:53.298,status is good,0
17,17,2017-06-29 07:55:26.585,status is good,0
18,18,2017-06-29 07:56:00.997,status is good,0
19,19,2017-06-29 07:56:37.123,status is good,0
20,20,2017-06-29 07:57:30.614,status is good,0
21,21,2017-06-29 07:58:21.066,status is good,0
22,22,2017-06-29 07:58:59.118,status is good,0
23,23,2017-06-29 08:00:09.999,status is good,0
24,24,2017-06-29 08:00:44.939,status is good,0
25,25,2017-06-29 08:02:49.084,status is good,0
26,26,2017-06-29 08:04:01.050,status is good,0
27,27,2017-06-29 08:08:28.142,status is good,0
28,28,2017-06-29 08:08:58.201,status is good,0
29,29,2017-06-29 08:09:28.242,status is good,0
30,30,2017-06-29 08:09:58.734,status is good,0
31,31,2017-06-29 08:10:29.274,status is good,0
32,32,2017-06-29 08:11:10.670,status is good,0
33,33,2017-06-29 08:11:41.953,status is good,0
34,34,2017-06-29 08:12:19.209,status is good,0
35,35,2017-06-29 08:12:59.080,status is good,0
36,36,2017-06-29 08:14:28.505,status is good,0
37,37,2017-06-29 08:15:00.048,status is good,0
38,38,2017-06-29 08:15:47.443,status is good,0
39,39,2017-06-29 08:16:19.241,status is good,0
40,40,2017-06-29 08:16:50.708,status is good,0
41,41,2017-06-29 08:17:24.923,status is good,0
42,42,2017-06-29 08:17:56.066,status is good,0
43,43,2017-06-29 08:18:33.469,status is good,0
44,44,2017-06-29 08:19:05.771,status is good,0
45,45,2017-06-29 08:19:47.521,status is good,0
46,46,2017-06-29 08:20:38.547,status is good,0
47,47,2017-06-29 08:21:09.432,status is good,0
48,48,2017-06-29 08:21:39.703,status is good,0
49,49,2017-06-29 08:22:20.079,status is good,0
50,50,2017-06-29 08:22:57.504,status is good,0
51,51,2017-06-29 08:23:31.544,status is good,0
52,52,2017-06-29 08:24:01.634,status is good,0
53,53,2017-06-29 08:24:38.042,status is good,0
54,54,2017-06-29 08:25:09.179,status is good,0
55,55,2017-06-29 08:25:42.406,status is good,0
56,56,2017-06-29 08:26:21.456,status is good,0
57,57,2017-06-29 08:26:58.797,status is good,0
58,58,2017-06-29 08:27:38.732,status is good,0
59,59,2017-06-29 08:28:09.607,status is good,0
60,60,2017-06-29 08:28:44.851,status is good,0
61,61,2017-06-29 08:29:19.270,status is good,0
62,62,2017-06-29 08:29:59.049,status is good,0
63,63,2017-06-29 08:30:46.744,status is good,0
64,64,2017-06-29 08:31:22.154,status is good,0
65,65,2017-06-29 08:32:48.906,status is good,0
66,66,2017-06-29 09:02:01.485,status is good,0
67,67,2017-06-29 09:02:33.824,status is good,0
68,68,2017-06-29 09:03:08.640,status is good,0
69,69,2017-06-29 09:04:57.253,status is good,0
70,70,2017-06-29 09:05:28.962,status is good,0
71,71,2017-06-29 09:06:00.068,status is good,0
72,72,2017-06-29 09:06:36.468,status is good,0
73,73,2017-06-29 09:07:11.482,status is good,0
74,74,2017-06-29 09:07:55.887,status is good,0
75,75,2017-06-29 09:11:56.776,status is good,0
76,76,2017-06-29 09:12:47.014,status is good,0
77,77,2017-06-29 09:34:00.590,status is good,0
78,78,2017-06-29 09:34:41.229,status is good,0
79,79,2017-06-29 09:35:14.112,status is good,0
80,80,2017-06-29 09:35:46.524,status is good,0
81,81,2017-06-29 09:36:26.892,status is good,0
82,82,2017-06-29 09:36:58.680,status is good,0
83,83,2017-06-29 09:37:32.191,status is good,0
84,84,2017-06-29 09:38:06.621,status is good,0
85,85,2017-06-29 09:38:37.672,status is good,0
86,86,2017-06-29 09:39:08.323,status is good,0
87,87,2017-06-29 09:39:38.622,status is good,0
88,88,2017-06-29 09:40:12.475,status is good,0
89,89,2017-06-29 09:40:45.714,status is good,0
90,90,2017-06-29 09:41:16.391,status is good,0
91,91,2017-06-29 09:41:48.970,status is good,0
92,92,2017-06-29 09:42:19.104,status is good,0
93,93,2017-06-29 09:42:52.094,status is good,0
94,94,2017-06-29 09:43:23.619,status is good,0
95,95,2017-06-29 09:43:58.573,status is good,0
96,96,2017-06-29 09:44:30.107,status is good,0
97,97,2017-06-29 09:45:12.452,status is good,0
98,98,2017-06-29 09:45:43.717,status is good,0
99,99,2017-06-29 09:46:16.959,status is good,0
100,100,2017-06-29 09:46:49.032,status is good,0
101,101,2017-06-29 09:47:19.276,status is good,0
102,102,2017-06-29 09:47:53.721,status is good,0
103,103,2017-06-29 09:48:27.199,status is good,0
104,104,2017-06-29 09:48:58.755,status is good,0
105,105,2017-06-29 09:49:32.205,status is good,0
106,106,2017-06-29 09:50:12.594,status is good,0
107,107,2017-06-29 09:50:43.842,status is good,0
108,108,2017-06-29 09:51:32.141,status is good,0
109,109,2017-06-29 09:52:04.921,status is good,0
110,110,2017-06-29 09:52:38.151,status is good,0
111,111,2017-06-29 09:53:08.904,status is good,0
112,112,2017-06-29 09:53:45.183,status is good,0
113,113,2017-06-29 09:54:21.391,status is good,0
114,114,2017-06-29 09:54:56.614,status is good,0
115,115,2017-06-29 09:55:36.786,status is good,0
116,116,2017-06-29 09:56:20.122,status is good,0
117,117,2017-06-29 09:56:50.402,status is good,0
118,118,2017-06-29 09:57:23.748,status is good,0
119,119,2017-06-29 09:57:55.803,status is good,0
120,120,2017-06-29 09:59:23.618,status is good,0
121,121,2017-06-29 10:01:23.310,status is good,0
122,122,2017-06-29 10:01:58.380,status is good,0
123,123,2017-06-29 10:02:32.025,status is good,0
124,124,2017-06-29 10:03:02.169,status is good,0
125,125,2017-06-29 10:03:43.281,status is good,0
126,126,2017-06-29 10:04:34.735,status is good,0
127,127,2017-06-29 10:05:07.981,status is good,0
128,128,2017-06-29 10:05:38.257,status is good,0
129,129,2017-06-29 10:06:10.315,status is good,0
130,130,2017-06-29 10:06:40.522,status is good,0
131,131,2017-06-29 10:07:15.818,status is good,0
