,id,timestamp,status_alert,status
367,367,2017-06-30 10:15:28.425,status is good,0
368,368,2017-06-30 10:16:12.708,status is good,0
369,369,2017-06-30 10:16:55.013,status is good,0
370,370,2017-06-30 10:17:38.016,status is good,0
371,371,2017-06-30 10:18:21.948,status is good,0
372,372,2017-06-30 10:19:10.523,status is good,0
373,373,2017-06-30 10:21:42.283,status is good,0
374,374,2017-06-30 10:22:27.079,status is good,0
375,375,2017-06-30 10:23:07.505,status is good,0
376,376,2017-06-30 10:25:21.134,status is good,0
377,377,2017-06-30 10:26:04.763,status is good,0
378,378,2017-06-30 10:26:48.104,status is good,0
379,379,2017-06-30 10:27:35.679,status is good,0
380,380,2017-06-30 10:28:15.735,status is good,0
381,381,2017-06-30 10:29:14.593,status is good,0
382,382,2017-06-30 10:30:01.782,status is good,0
383,383,2017-06-30 10:30:51.100,status is good,0
384,384,2017-06-30 10:51:51.113,status is good,0
385,385,2017-06-30 10:52:33.947,status is good,0
386,386,2017-06-30 10:53:20.165,status is good,0
387,387,2017-06-30 10:54:05.970,status is good,0
388,388,2017-06-30 10:54:59.096,status is good,0
389,389,2017-06-30 10:55:45.424,status is good,0
390,390,2017-06-30 10:56:33.742,status is good,0
391,391,2017-06-30 10:57:15.232,status is good,0
392,392,2017-06-30 10:57:59.581,status is good,0
393,393,2017-06-30 11:00:41.905,status is good,0
394,394,2017-06-30 11:01:22.300,status is good,0
395,395,2017-06-30 11:02:12.434,status is good,0
396,396,2017-06-30 11:02:53.033,status is good,0
397,397,2017-06-30 11:03:33.406,status is good,0
398,398,2017-06-30 11:06:12.112,status is good,0
399,399,2017-06-30 11:06:53.888,status is good,0
400,400,2017-06-30 11:09:01.669,status is good,0
401,401,2017-06-30 11:48:42.485,status is good,0
402,402,2017-06-30 11:49:23.565,status is good,0
403,403,2017-06-30 11:50:11.059,status is good,0
404,404,2017-06-30 11:50:56.002,status is good,0
405,405,2017-06-30 11:51:36.273,status is good,0
406,406,2017-06-30 11:52:16.658,status is good,0
407,407,2017-06-30 11:53:01.789,status is good,0
408,408,2017-06-30 11:53:43.530,status is good,0
409,409,2017-06-30 11:54:35.438,status is good,0
410,410,2017-06-30 12:32:02.696,status is good,0
411,411,2017-06-30 12:32:54.110,status is good,0
412,412,2017-06-30 12:33:34.912,status is good,0
413,413,2017-06-30 12:34:15.611,status is good,0
414,414,2017-06-30 12:34:58.556,status is good,0
415,415,2017-06-30 12:37:53.076,status is good,0
416,416,2017-06-30 12:41:06.481,status is good,0
417,417,2017-06-30 12:42:13.866,status is good,0
418,418,2017-06-30 12:46:39.830,status is good,0
419,419,2017-06-30 12:47:20.016,status is good,0
420,420,2017-06-30 12:48:01.627,status is good,0
421,421,2017-06-30 12:48:42.019,status is good,0
422,422,2017-06-30 12:49:22.384,status is good,0
423,423,2017-06-30 12:50:02.604,status is good,0
424,424,2017-06-30 12:54:08.393,status is good,0
425,425,2017-06-30 12:54:54.762,status is good,0
426,426,2017-06-30 12:55:40.226,status is good,0
427,427,2017-06-30 12:57:12.407,status is good,0
428,428,2017-06-30 12:57:53.560,status is good,0
429,429,2017-06-30 12:58:33.596,status is good,0
430,430,2017-06-30 13:02:43.582,status is good,0
431,431,2017-06-30 13:04:00.428,status is good,0
432,432,2017-06-30 13:04:40.916,status is good,0
433,433,2017-06-30 13:05:45.768,status is good,0
434,434,2017-06-30 13:07:25.376,status is good,0
435,435,2017-06-30 13:08:16.914,status is good,0
436,436,2017-06-30 13:10:41.245,status is good,0
437,437,2017-06-30 13:11:21.291,status is good,0
438,438,2017-06-30 13:12:04.593,status is good,0
439,439,2017-06-30 13:15:42.307,status is good,0
440,440,2017-06-30 13:16:26.718,status is good,0
441,441,2017-06-30 13:17:07.693,status is good,0
442,442,2017-06-30 13:17:48.128,status is good,0
443,443,2017-06-30 13:18:29.412,status is good,0
444,444,2017-06-30 13:19:09.845,status is good,0
445,445,2017-06-30 13:19:51.463,status is good,0
446,446,2017-06-30 13:20:33.618,status is good,0
447,447,2017-06-30 13:21:14.782,status is good,0
448,448,2017-06-30 13:21:58.508,status is good,0
449,449,2017-06-30 13:22:39.470,status is good,0
450,450,2017-06-30 13:23:25.923,status is good,0
451,451,2017-06-30 13:24:10.126,status is good,0
452,452,2017-06-30 13:24:50.301,status is good,0
453,453,2017-06-30 13:25:35.620,status is good,0
454,454,2017-06-30 13:26:17.166,status is good,0
455,455,2017-06-30 13:26:58.672,status is good,0
456,456,2017-06-30 13:27:43.604,status is good,0
457,457,2017-06-30 13:30:01.461,status is good,0
458,458,2017-06-30 14:00:39.900,status is good,0
459,459,2017-06-30 14:05:16.266,status is good,0
460,460,2017-06-30 14:07:52.343,status is good,0
461,461,2017-06-30 14:08:33.821,status is good,0
462,462,2017-06-30 14:09:17.557,status is good,0
463,463,2017-06-30 14:10:01.093,status is good,0
464,464,2017-06-30 14:11:00.650,status is good,0
465,465,2017-06-30 14:30:48.864,status is good,0
466,466,2017-06-30 14:31:33.328,status is good,0
467,467,2017-06-30 14:32:21.952,status is good,0
468,468,2017-06-30 14:34:09.907,status is good,0
469,469,2017-06-30 14:34:50.113,status is good,0
470,470,2017-06-30 14:35:33.470,status is good,0
471,471,2017-06-30 14:36:14.615,status is good,0
472,472,2017-06-30 14:36:54.793,status is good,0
473,473,2017-06-30 14:37:35.957,status is good,0
474,474,2017-06-30 14:38:18.521,status is good,0
475,475,2017-06-30 14:39:06.232,status is good,0
476,476,2017-06-30 14:39:52.188,status is good,0
477,477,2017-06-30 14:40:42.855,status is good,0
478,478,2017-06-30 14:41:23.003,status is good,0
479,479,2017-06-30 14:42:03.983,status is good,0
480,480,2017-06-30 14:43:50.453,status is good,0
481,481,2017-06-30 14:44:32.164,status is good,0
482,482,2017-06-30 14:45:30.677,status is good,0
483,483,2017-06-30 14:46:18.938,status is good,0
484,484,2017-06-30 14:47:08.334,status is good,0
485,485,2017-06-30 14:47:54.696,status is good,0
486,486,2017-06-30 14:48:45.092,status is good,0
487,487,2017-06-30 14:49:25.699,status is good,0
488,488,2017-06-30 14:50:12.067,status is good,0
489,489,2017-06-30 14:51:01.694,status is good,0
490,490,2017-06-30 15:19:46.198,status is good,0
491,491,2017-06-30 15:20:28.998,status is good,0
492,492,2017-06-30 15:21:10.154,status is good,0
493,493,2017-06-30 15:21:58.370,status is good,0
494,494,2017-06-30 15:22:50.879,status is good,0
495,495,2017-06-30 15:23:34.217,status is good,0
496,496,2017-06-30 15:24:15.361,status is good,0
497,497,2017-06-30 15:24:55.730,status is good,0
498,498,2017-06-30 15:25:35.961,status is good,0
499,499,2017-06-30 15:26:21.299,status is good,0
500,500,2017-06-30 15:27:11.739,status is good,0
501,501,2017-06-30 15:27:51.921,status is good,0
502,502,2017-06-30 15:28:36.029,status is good,0
503,503,2017-06-30 15:30:17.568,status is good,0
504,504,2017-06-30 15:30:58.698,status is good,0
505,505,2017-06-30 15:31:40.721,status is good,0
506,506,2017-06-30 15:32:30.155,status is good,0
507,507,2017-06-30 15:33:28.596,status is good,0
508,508,2017-06-30 15:34:53.634,status is good,0
509,509,2017-06-30 15:35:48.517,status is good,0
510,510,2017-06-30 15:37:00.830,status is good,0
511,511,2017-06-30 16:03:01.924,status is good,0
512,512,2017-06-30 16:03:44.634,status is good,0
513,513,2017-06-30 16:04:32.120,status is good,0
514,514,2017-06-30 16:05:24.381,status is good,0
515,515,2017-06-30 16:06:11.881,status is good,0
516,516,2017-06-30 16:06:58.787,status is good,0
517,517,2017-06-30 16:07:46.503,status is good,0
518,518,2017-06-30 16:08:28.821,status is good,0
519,519,2017-06-30 16:10:22.907,status is good,0
520,520,2017-06-30 16:11:05.785,status is good,0
521,521,2017-06-30 16:11:51.300,status is good,0
522,522,2017-06-30 16:12:32.269,status is good,0
523,523,2017-06-30 16:13:37.777,status is good,0
524,524,2017-06-30 16:14:18.210,status is good,0
525,525,2017-06-30 16:15:01.555,status is good,0
526,526,2017-06-30 16:15:41.765,status is good,0
527,527,2017-06-30 16:16:34.072,status is good,0
528,528,2017-06-30 16:17:23.727,status is good,0
529,529,2017-06-30 16:18:17.809,status is good,0
530,530,2017-06-30 16:18:58.363,status is good,0
531,531,2017-06-30 16:19:44.716,status is good,0
532,532,2017-06-30 16:20:41.005,status is good,0
533,533,2017-06-30 16:21:21.375,status is good,0
534,534,2017-06-30 16:22:01.570,status is good,0
535,535,2017-06-30 16:22:42.735,status is good,0
536,536,2017-06-30 16:23:34.231,status is good,0
537,537,2017-06-30 16:24:18.760,status is good,0
538,538,2017-06-30 16:24:58.876,status is good,0
539,539,2017-06-30 16:25:56.155,status is good,0
540,540,2017-06-30 16:26:36.528,status is good,0
541,541,2017-06-30 16:27:24.020,status is good,0
542,542,2017-06-30 16:28:05.187,status is good,0
543,543,2017-06-30 16:28:58.824,status is good,0
544,544,2017-06-30 16:29:40.775,status is good,0
545,545,2017-06-30 16:30:22.136,status is good,0
546,546,2017-06-30 16:31:07.457,status is good,0
547,547,2017-06-30 16:31:48.722,status is good,0
548,548,2017-06-30 16:35:04.478,status is good,0
549,549,2017-06-30 16:35:51.671,status is good,0
550,550,2017-06-30 16:39:08.562,status is good,0
551,551,2017-06-30 16:41:02.603,status is good,0
552,552,2017-06-30 16:41:45.874,status is good,0
553,553,2017-06-30 16:42:27.586,status is good,0
